166.0895,-119.9967,-162.7349,55.7709,-166.6306,89.9997,-0.0034324,-607.7871,-724.8794,684.3409,45.0793,172.7071,5.1505,0.018311,7.7591,1.632,0.17047,-0.0067291,0.013458,-3.38,-3.1853,-19.0473,-4.033,1.866,0.22338,0,0,0,0,0,0,0,0.0033625,4,0.014948,0,0,16178400,00000000,00000000
172.1086,-119.9974,-162.7335,55.7709,-166.6272,89.9984,-0.0054815,-607.7953,-724.869,684.3738,45.0778,172.7102,5.1438,-0.036621,7.7728,1.6163,0.16823,-0.0089722,0.047104,-2.5363,-2.9779,-19.9587,-4.2696,2.052,0.61007,0,0,0,0,0,0,0,-0.052111,4,0.01549,0,0,16178400,00000000,00000000
183.692,-119.9961,-162.7335,55.7709,-166.632,89.9991,-0.0054815,-607.7692,-724.872,684.3589,45.0753,172.7088,5.1507,-0.032043,7.7545,1.6231,0.18393,-0.013458,0.02243,-2.2816,-3.105,-19.3196,-3.9887,1.9047,0.2756,0,0,0,0,0,0,0,-0.048576,4,0.016532,0,0,16178400,00000000,00000000
198.875,-119.9947,-162.7335,55.7702,-166.6285,89.9991,-0.000673,-607.7645,-724.8963,684.3654,45.0807,172.7084,5.1467,-0.032043,7.7728,1.6186,0.17271,-0.0044861,0.020187,-2.2416,-3.0996,-19.9197,-4.1523,2.1359,0.24997,0,0,0,0,0,0,0,-0.049942,4,0.017899,0,0,16183570,00000000,00000000
217.0827,-119.9961,-162.7321,55.7723,-166.6306,89.997,-0.002039,-607.7688,-724.8511,684.394,45.0812,172.7107,5.1455,-0.027466,7.7499,1.6029,0.16823,-0.0067291,0.02243,-1.9252,-3.0589,-19.719,-4.1956,2.1718,0.26054,0,0,0,0,0,0,0,-0.047003,4,0.019537,0,0,16183570,00000000,00000000
234.1131,-119.9954,-162.7335,55.7702,-166.6306,89.997,-0.0027494,-607.7728,-724.8822,684.3589,45.0788,172.7102,5.1507,0.036621,7.7545,1.585,0.17047,-0.0067291,0.02243,-1.711,-2.3885,-20.4636,-4.4013,2.257,0.26817,0,0,0,0,0,0,0,0.015551,4,0.02107,0,0,16183570,00000000,00000000
246.1517,-119.9961,-162.7329,55.7702,-166.6285,89.9984,-0.0027494,-607.7779,-724.8764,684.3765,45.0798,172.7094,5.1459,0.12817,7.7454,1.5917,0.16599,-0.0089722,0.024673,-3.8342,-1.6402,-19.9127,-4.496,1.8661,0.43412,0,0,0,0,0,0,0,0.10602,4,0.022154,0,0,16183570,00000000,00000000
252.1263,-119.9967,-162.7342,55.7702,-166.6313,89.9984,-0.0034324,-607.7883,-724.874,684.3458,45.0795,172.7082,5.1521,0.18768,7.7545,1.6141,0.16823,-0.0067291,0.024673,-3.7334,-2.4666,-19.4931,-4.2572,1.8499,0.40805,0,0,0,0,0,0,0,0.16499,4,0.022691,0,0,16176402,00000000,00000000
264.1436,-119.9967,-162.7329,55.7695,-166.6285,89.9963,-0.0047984,-607.7914,-724.8716,684.3724,45.0781,172.7116,5.1478,0.44403,7.7545,1.5917,0.18617,-0.0044861,0.02243,-4.2772,-0.79472,-20.3731,-4.4596,1.7506,0.46259,0,0,0,0,0,0,0,0.42026,4,0.023773,0,0,16176402,00000000,00000000
276.194,-119.9947,-162.7349,55.7688,-166.6299,89.9977,-0.0047984,-607.7724,-724.9129,684.3306,45.0744,172.7099,5.1534,0.6958,7.7545,1.6231,0.18617,-0.0067291,0.020187,-7.1229,-0.42032,-19.3406,-4.3649,1.1671,0.60248,0,0,0,0,0,0,0,0.67094,4,0.024857,0,0,16176402,00000000,00000000
