149.4758,-119.9974,-162.7315,55.7716,-166.6333,89.997,-0.0027494,-607.7802,-724.8282,684.3925,45.0819,172.7096,5.1496,-0.036621,7.6996,1.2487,0.32748,-0.0067291,0.015701,8.4605,9.0672,-31.0641,-6.2462,3.8983,-0.039998,0,0,0,0,0,0,0,-0.04559,4,0.0089685,0,0,16224667,00000000,00000000
157.5539,-119.9981,-162.7321,55.7716,-166.632,89.9977,-0.0034324,-607.7917,-724.8316,684.3856,45.0819,172.7091,5.1482,-0.013733,7.695,1.2464,0.34094,-0.0089722,0.017944,8.3257,9.5885,-31.1072,-6.2037,3.7699,0.011165,0,0,0,0,0,0,0,-0.023186,4,0.0094532,0,0,16224667,00000000,00000000
165.5488,-119.9967,-162.7308,55.7709,-166.6333,89.9963,-0.001356,-607.7736,-724.8318,684.3994,45.0831,172.71,5.1499,0,7.6767,1.2509,0.34543,-0.0089722,0.020187,11.0397,7.6743,-30.5129,-5.7613,4.1197,-0.16273,0,0,0,0,0,0,0,-0.0099329,4,0.0099329,0,0,16224667,00000000,00000000
175.531,-119.9981,-162.7301,55.7702,-166.6326,89.9956,-0.0041154,-607.7894,-724.818,684.4085,45.0812,172.7113,5.1491,0.74158,7.695,1.2577,0.36786,-0.0089722,0.011215,4.4625,11.9595,-30.9863,-6.2761,2.9472,0.21642,0,0,0,0,0,0,0,0.73105,4,0.010532,0,0,16224667,00000000,00000000
188.5334,-119.992,-162.7294,55.7702,-166.6333,89.9963,-0.002039,-607.7079,-724.8754,684.4175,45.075,172.7125,5.149,0.8606,7.695,1.242,0.3544,-0.0067291,0.0044861,5.8255,11.3459,-31.4099,-6.3819,3.317,0.037162,0,0,0,0,0,0,0,0.84928,4,0.011312,0,0,16226668,00000000,00000000
206.537,-119.9899,-162.7315,55.7709,-166.6326,89.9963,-0.0047984,-607.6877,-724.9139,684.3905,45.0677,172.7141,5.15,0.88348,7.6904,1.2644,0.32524,-0.011215,0.015701,11.9201,5.9844,-30.3886,-5.7162,4.3362,-0.31859,0,0,0,0,0,0,0,0.87109,4,0.012392,0,0,16226668,00000000,00000000
213.5283,-119.9844,-162.7308,55.7709,-166.634,89.9984,-0.0027494,-607.6102,-724.9644,684.3974,45.0621,172.7136,5.1503,1.0117,7.6767,1.2285,0.34991,-0.0067291,0.020187,9.3178,9.6283,-31.2731,-6.1394,3.8998,-0.0082048,0,0,0,0,0,0,0,0.99885,4,0.012812,0,0,16226668,00000000,00000000
221.5036,-119.9761,-162.7294,55.7729,-166.6333,89.9963,-0.002039,-607.499,-725.0275,684.434,45.0515,172.7199,5.1452,0.76904,7.6767,1.2464,0.37235,-0.011215,0.038132,14.3008,6.6675,-30.9387,-5.403,4.4721,-0.14022,0,0,0,0,0,0,0,0.75575,4,0.01329,0,0,16226668,00000000,00000000
228.5209,-119.9727,-162.7287,55.7729,-166.632,89.9984,-0.002039,-607.4491,-725.0646,684.4494,45.0461,172.72,5.1413,1.0712,7.6767,1.2577,0.37459,-0.013458,0.011215,11.2906,7.9003,-30.5986,-5.5288,3.918,-0.28056,0,0,0,0,0,0,0,1.0575,4,0.013711,0,0,16226668,00000000,00000000
238.5675,-119.9645,-162.7321,55.7723,-166.6326,89.9977,-0.0034324,-607.363,-725.1825,684.3877,45.0314,172.7232,5.1489,1.062,7.6859,1.2621,0.3387,-0.013458,0.024673,10.9895,6.9001,-30.4442,-5.7476,4.0672,-0.12479,0,0,0,0,0,0,0,1.0477,4,0.014314,0,0,16226668,00000000,00000000
245.5085,-119.9576,-162.7321,55.7709,-166.634,89.9984,-0.0034324,-607.2769,-725.2604,684.3752,45.0208,172.7247,5.1529,1.03,7.6859,1.2464,0.32748,-0.013458,0.011215,11.9538,6.6271,-30.8698,-5.8917,4.3405,-0.36038,0,0,0,0,0,0,0,1.0152,4,0.014731,0,0,16221569,00000000,00000000
256.5288,-119.9377,-162.7301,55.7688,-166.632,89.9956,-0.0054815,-607.0289,-725.4689,684.4023,44.9885,172.7369,5.1513,1.062,7.6859,1.2532,0.35664,-0.0067291,0.031403,11.7742,7.3462,-30.8856,-5.6548,4.192,-0.062308,0,0,0,0,0,0,0,1.0466,4,0.015392,0,0,16221569,00000000,00000000
268.529,-119.9212,-162.7301,55.7723,-166.6326,89.997,-0.0034324,-606.8071,-725.6226,684.421,44.9668,172.7426,5.147,1.1169,7.6721,1.2532,0.37459,-0.0067291,0.02243,11.3605,7.976,-30.6148,-5.511,3.994,-0.13358,0,0,0,0,0,0,0,1.1008,4,0.016112,0,0,16221569,00000000,00000000
276.5272,-119.9095,-162.7308,55.7688,-166.634,89.9977,-0.0027494,-606.6705,-725.7688,684.3848,44.9497,172.745,5.1552,1.1078,7.6904,1.2666,0.33197,-0.002243,0.017944,10.7562,6.7142,-30.3778,-5.7093,4.1904,-0.19574,0,0,0,0,0,0,0,1.0912,4,0.016592,0,0,16221569,00000000,00000000
284.5402,-119.8924,-162.7301,55.7709,-166.6333,89.997,-0.0027494,-606.4458,-725.9337,684.4106,44.9244,172.7539,5.1507,1.1719,7.6721,1.2599,0.38356,-0.0089722,0.020187,10.7637,8.3307,-30.4629,-5.4572,3.8013,-0.11966,0,0,0,0,0,0,0,1.1548,4,0.017072,0,0,16221569,00000000,00000000
293.5382,-119.8752,-162.7301,55.7709,-166.632,89.9997,-0.002039,-606.2246,-726.1221,684.4149,44.8993,172.7586,5.1478,1.2955,7.6675,1.2689,0.32748,-0.0067291,0.02916,7.6042,8.0463,-29.5658,-5.8791,3.573,0.15769,0,0,0,0,0,0,0,1.2779,4,0.017612,0,0,16211552,00000000,00000000
304.5381,-119.8422,-162.7329,55.7729,-166.6354,89.997,-0.0027494,-605.8141,-726.4703,684.3717,44.849,172.7741,5.1558,1.3092,7.6813,1.2487,0.34094,-0.002243,0.015701,8.5656,8.8378,-30.7397,-6.0139,3.8063,-0.04101,0,0,0,0,0,0,0,1.2909,4,0.018272,0,0,16211552,00000000,00000000
