46.4648,-119.9913,-162.7287,55.7729,-166.6292,89.9977,-0.0027494,-607.6891,-724.8742,684.458,45.0732,172.7139,5.1371,-0.80109,6.3126,0.93932,0.37235,-0.0089722,0.035889,9.966,6.527,-0.3648,-0.5908,1.1412,0.10493,0,0,0,0,0,0,0,-0.80387,4,0.0027879,0,0,16203547,00000000,00000000
53.5665,-119.9981,-162.7301,55.775,-166.6306,90.0004,-0.0027494,-607.7668,-724.8015,684.4441,45.0829,172.7083,5.1368,-0.8194,6.3446,0.9707,0.3544,-0.0089722,0.026917,9.6683,5.2737,-0.15172,-0.54342,1.1888,-0.031926,0,0,0,0,0,0,0,-0.82261,4,0.003214,0,0,16203547,00000000,00000000
66.575,-120.0043,-162.7294,55.7723,-166.6299,89.9956,-0.0041154,-607.862,-724.7419,684.4406,45.0909,172.7102,5.1407,-0.62714,6.3309,0.93708,0.35216,-0.0044861,0.038132,7.6533,7.7456,-0.73783,-1.0273,0.99091,0.29397,0,0,0,0,0,0,0,-0.63113,4,0.0039945,0,0,16203547,00000000,00000000
77.5407,-120.0029,-162.7273,55.7729,-166.6299,89.997,0,-607.8333,-724.7346,684.4785,45.095,172.7089,5.1361,-0.66376,6.3721,0.95725,0.35889,-0.0044861,0.026917,31.8454,-7.1293,-1.8119,1.2163,4.9148,-1.6094,0,0,0,0,0,0,0,-0.66841,4,0.0046524,0,0,16203547,00000000,00000000
84.5335,-120.0043,-162.7287,55.775,-166.6292,89.9984,-0.0034324,-607.8449,-724.7255,684.4706,45.0918,172.7086,5.1334,0.96588,6.2988,0.90793,0.34319,-0.002243,0.033646,-8.3639,17.5824,-0.48565,-2.6453,-1.543,1.4108,0,0,0,0,0,0,0,0.96081,4,0.005072,0,0,16203547,00000000,00000000
94.5587,-120.0022,-162.7287,55.7729,-166.6292,89.9963,-0.000673,-607.8333,-724.7548,684.4579,45.0931,172.7098,5.1375,0.022888,6.3263,0.92811,0.35889,-0.002243,0.02243,6.7485,8.9362,-0.88765,-1.1365,0.86532,0.17721,0,0,0,0,0,0,0,0.017215,4,0.0056735,0,0,16203547,00000000,00000000
100.5331,-119.9988,-162.728,55.7736,-166.6299,89.9956,-0.002039,-607.7838,-724.7796,684.4711,45.0861,172.7126,5.1368,0.054932,6.3263,0.94604,0.34767,-0.002243,0.02916,13.5858,3.6574,-0.36859,-0.35225,1.9698,-0.26469,0,0,0,0,0,0,0,0.0489,4,0.006032,0,0,16201548,00000000,00000000
112.6918,-119.9961,-162.7287,55.7736,-166.6299,89.9997,-0.002039,-607.7422,-724.8202,684.46,45.0811,172.7097,5.1361,0.5722,6.3126,0.95501,0.3701,-0.002243,0.024673,14.2447,3.4044,0.13118,0.015619,1.8912,-0.36167,0,0,0,0,0,0,0,0.56544,4,0.0067615,0,0,16201548,00000000,00000000
124.5995,-119.9906,-162.7301,55.775,-166.6306,89.9984,-0.0027494,-607.6767,-724.8784,684.444,45.072,172.7134,5.1378,0.92468,6.2943,0.9438,0.35664,-0.002243,0.033646,11.6498,4.7237,0.43784,-0.30323,1.5202,-0.065667,0,0,0,0,0,0,0,0.91721,4,0.007476,0,0,16201548,00000000,00000000
132.564,-119.9885,-162.7287,55.7736,-166.6306,89.9963,-0.0034324,-607.6525,-724.8945,684.4578,45.0683,172.7164,5.1388,0.93842,6.3263,0.94156,0.36113,0,0.02243,12.0206,5.0733,-0.62437,-0.45886,1.6778,-0.21828,0,0,0,0,0,0,0,0.93046,4,0.0079538,0,0,16201548,00000000,00000000
143.6019,-119.9727,-162.7301,55.7729,-166.6306,89.9977,-0.0034324,-607.4579,-725.0795,684.4315,45.0441,172.7212,5.1416,1.1353,6.3309,0.95053,0.37907,-0.0067291,0.02916,9.1921,6.9302,-0.59122,-0.59742,1.0215,0.075777,0,0,0,0,0,0,0,1.1266,4,0.0086161,0,0,16201548,00000000,00000000
156.6471,-119.9638,-162.7301,55.7736,-166.632,89.9977,-0.0041154,-607.3402,-725.1669,684.4314,45.0297,172.725,5.1428,1.1536,6.3354,0.94156,0.36337,-0.002243,0.020187,9.0922,6.9126,-0.89083,-0.78476,1.1858,-0.032746,0,0,0,0,0,0,0,1.1442,4,0.0093988,0,0,16201548,00000000,00000000
166.7293,-119.9535,-162.7308,55.7729,-166.6326,89.9977,-0.0041154,-607.2143,-725.284,684.414,45.014,172.7287,5.1461,1.1307,6.3034,0.94156,0.3544,-0.0089722,0.026917,9.1462,6.2778,0.13157,-0.66542,1.0816,0.026333,0,0,0,0,0,0,0,1.1207,4,0.010004,0,0,16201548,00000000,00000000
173.584,-119.9425,-162.7308,55.7757,-166.6292,89.997,-0.0034324,-607.0739,-725.3921,684.4414,44.9992,172.7355,5.1373,1.0941,6.3217,0.9707,0.36113,-0.0067291,0.038132,9.2761,5.4671,0.47736,-0.39153,1.0465,0.14174,0,0,0,0,0,0,0,1.0836,4,0.010415,0,0,16201548,00000000,00000000
180.6061,-119.9288,-162.7287,55.7764,-166.632,89.9963,-0.000673,-606.8887,-725.5066,684.4702,44.983,172.7409,5.138,1.0117,6.3263,0.95053,0.3544,-0.0044861,0.02916,11.1874,5.0125,-0.27352,-0.4972,1.4981,-0.092384,0,0,0,0,0,0,0,1.0008,4,0.010836,0,0,16201548,00000000,00000000
189.6051,-119.9137,-162.7294,55.7764,-166.6313,89.9963,-0.0034324,-606.6983,-725.6761,684.4612,44.9561,172.7483,5.1382,1.0437,6.3309,0.95053,0.34991,-0.002243,0.02916,10.7479,5.1786,-0.37001,-0.57471,1.4879,-0.062187,0,0,0,0,0,0,0,1.0323,4,0.011376,0,0,16201548,00000000,00000000
196.6502,-119.8944,-162.7308,55.7764,-166.6313,89.9963,-0.0027494,-606.462,-725.8908,684.439,44.9281,172.7557,5.1407,1.0849,6.308,0.96174,0.34543,-0.0044861,0.02243,9.8321,4.8916,0.71836,-0.41407,1.25,-0.1071,0,0,0,0,0,0,0,1.0731,4,0.011799,0,0,16201548,00000000,00000000
205.583,-119.8821,-162.7287,55.7729,-166.6299,89.9977,-0.002039,-606.3063,-726.0289,684.4559,44.9104,172.7593,5.1403,1.2314,6.3034,0.95053,0.36113,-0.002243,0.026917,8.0591,6.7593,0.37856,-0.58472,0.91625,0.10643,0,0,0,0,0,0,0,1.219,4,0.012335,0,0,16201548,00000000,00000000
214.7177,-119.8663,-162.7287,55.775,-166.6299,89.9977,-0.001356,-606.1006,-726.1834,684.4684,44.888,172.7663,5.1376,1.3641,6.3217,0.95277,0.36337,0,0.02243,6.2241,7.976,-0.095489,-0.81376,0.6721,0.18782,0,0,0,0,0,0,0,1.3513,4,0.012883,0,0,16201548,00000000,00000000
220.7623,-119.8464,-162.728,55.7757,-166.632,89.9984,-0.0034324,-605.8352,-726.3815,684.4772,44.8547,172.7746,5.1387,1.3824,6.3171,0.95725,0.34094,-0.002243,0.024673,5.5114,7.4874,0.37,-0.92379,0.62757,0.2376,0,0,0,0,0,0,0,1.3692,4,0.013246,0,0,16201548,00000000,00000000
232.6322,-119.8059,-162.7287,55.7771,-166.6278,89.9963,-0.000673,-605.3348,-726.8136,684.4871,44.7989,172.7938,5.1332,1.2451,6.2988,0.94156,0.35216,-0.002243,0.017944,8.4595,6.5758,0.29453,-0.66448,1.0513,-0.037959,0,0,0,0,0,0,0,1.2312,4,0.013958,0,0,16201548,00000000,00000000
244.6991,-119.7784,-162.728,55.7736,-166.6299,89.997,-0.0027494,-604.9868,-727.1147,684.4711,44.754,172.804,5.1407,1.1719,6.3217,0.93484,0.38132,-0.002243,0.015701,10.5683,6.7651,-0.85219,-0.55414,1.3166,-0.17635,0,0,0,0,0,0,0,1.1572,4,0.014682,0,0,16201548,00000000,00000000
252.6386,-119.7571,-162.7287,55.7764,-166.632,89.9991,-0.0034324,-604.7027,-727.3269,684.4703,44.7206,172.8112,5.1402,1.1627,6.34,0.91914,0.37459,-0.0067291,0.035889,10.9295,7.1674,-1.8578,-0.89382,1.4422,0.067675,0,0,0,0,0,0,0,1.1476,4,0.015158,0,0,16203547,00000000,00000000
266.016,-119.7029,-162.7308,55.7764,-166.6292,89.9984,-0.0054815,-604.0266,-727.9243,684.4455,44.6363,172.8354,5.1405,1.2634,6.3354,0.93259,0.34543,0.002243,0.02916,8.8123,6.9249,-1.0339,-0.98509,1.3099,0.096141,0,0,0,0,0,0,0.0086073,1.2475,4,0.015961,0,0,16203547,00000000,00000000
276.9175,-119.672,-162.7301,55.7743,-166.6306,89.9984,-0.0027494,-603.6386,-728.2503,684.4399,44.5938,172.8465,5.1453,1.1124,6.3171,0.93708,0.3701,-0.0089722,0.026917,11.5921,5.7414,-0.56199,-0.514,1.4456,-0.12718,0,0,0,0,0,0,0.033057,1.0958,4,0.016615,0,0,16203547,00000000,00000000
285.9268,-119.6445,-162.728,55.7736,-166.6285,89.9949,-0.002039,-603.2937,-728.5269,684.4753,44.5545,172.8619,5.1422,1.0941,6.3126,0.92587,0.36786,-0.011215,0.026917,12.1926,5.7304,-0.77665,-0.587,1.5517,-0.16353,0,0,0,0,0,0,0.30717,1.0769,4,0.017156,0,0,16203547,00000000,00000000
291.9655,-119.6143,-162.7315,55.7729,-166.6285,89.9977,-0.002039,-602.9217,-728.8811,684.4157,44.5084,172.8707,5.1478,1.0712,6.3126,0.93259,0.35889,-0.0089722,0.02916,12.3431,5.1231,-0.48716,-0.52869,1.63,-0.16009,0,0,0,0,0,0,0.74132,1.0536,4,0.017518,0,0,16203547,00000000,00000000
300.8968,-119.5814,-162.7287,55.7736,-166.632,89.9963,-0.0047984,-602.4824,-729.1917,684.4536,44.455,172.8867,5.149,1.1444,6.3217,0.9438,0.36786,-0.0089722,0.015701,6.9964,8.3804,-0.33137,-0.89763,0.72528,0.054059,0,0,0,0,0,0,0.92383,1.1264,4,0.018054,0,0,16203547,00000000,00000000
308.9181,-119.5456,-162.7273,55.7729,-166.6326,89.997,-0.0027494,-602.0229,-729.557,684.4699,44.4043,172.9002,5.1494,1.1307,6.3126,0.93259,0.38132,-0.002243,0.024673,6.4662,9.4948,-0.5052,-0.91466,0.64921,0.23537,0,0,0,0,0,0,0.94564,1.1121,4,0.018535,0,0,16201548,00000000,00000000
319.9987,-119.479,-162.728,55.7723,-166.632,89.997,-0.002039,-601.1814,-730.268,684.4564,44.3053,172.9273,5.1518,1.2405,6.3354,0.96174,0.35216,0,0.02916,3.6306,9.3198,0.014191,-1.1099,0.34144,0.44376,0,0,0,0,0,0,0.98082,1.2213,4,0.0192,0,0,16201548,00000000,00000000
333.9173,-119.4475,-162.7267,55.775,-166.632,89.9977,-0.0054815,-600.7582,-730.5744,684.4958,44.2528,172.9422,5.1459,1.0574,6.3354,0.95725,0.37235,-0.0089722,0.020187,7.1203,8.1522,-0.31842,-0.8025,0.72086,0.095392,0,0,0,0,0,0,1.0166,1.0374,4,0.020035,0,0,16201548,00000000,00000000
340.8816,-119.4138,-162.7308,55.7729,-166.6278,89.9984,-0.0047984,-600.3599,-730.9854,684.429,44.203,172.9545,5.1494,0.97961,6.3217,0.95501,0.3544,-0.0044861,0.033646,7.8414,7.1567,0.15324,-0.7461,0.95027,0.20026,0,0,0,0,0,0,1.0166,0.95916,4,0.020453,0,0,16201548,00000000,00000000
350.9116,-119.3479,-162.7301,55.775,-166.6285,89.9984,-0.002039,-599.5111,-731.6543,684.4505,44.1083,172.9813,5.1477,1.0208,6.3538,0.9438,0.36562,-0.0089722,0.033646,7.8142,8.2826,-1.2526,-1.0557,0.94822,0.22959,0,0,0,0,0,0,1.0166,0.99976,4,0.021055,0,0,16201548,00000000,00000000
366.9327,-119.2861,-162.7287,55.7723,-166.6313,89.9984,-0.0047984,-598.7167,-732.2993,684.4475,44.0109,173.0066,5.1551,1.181,6.3354,0.93035,0.36562,-0.0044861,0.024673,5.5409,9.8721,-1.1263,-1.2615,0.62448,0.29013,0,0,0,0,0,0,1.0349,1.159,4,0.022016,0,0,16201548,00000000,00000000
379.9191,-119.2518,-162.7294,55.775,-166.6285,89.9963,-0.0027494,-598.2838,-732.6509,684.4615,43.9633,173.0233,5.1494,1.2039,6.3309,0.96174,0.37459,0,0.02243,4.6205,9.3869,-0.035002,-0.8745,0.37666,0.30454,0,0,0,0,0,0,1.0455,1.1811,4,0.022795,0,0,16201548,00000000,00000000
389.8851,-119.2208,-162.728,55.775,-166.6299,89.9977,-0.0027494,-597.8765,-732.9604,684.4795,43.9165,173.0347,5.1495,1.1627,6.3263,0.95501,0.34767,-0.0044861,0.02243,4.9434,8.6185,0.09415,-1.0587,0.53202,0.25746,0,0,0,0,0,0,1.0634,1.1393,4,0.023393,0,0,16201548,00000000,00000000
395.9212,-119.1906,-162.7294,55.7743,-166.6313,89.9984,-0.001356,-597.4967,-733.2873,684.4489,43.8728,173.045,5.155,1.1993,6.3309,0.93035,0.36337,-0.0044861,0.017944,5.2521,9.9166,-0.96909,-1.2647,0.58251,0.22023,0,0,0,0,0,0,1.075,1.1756,4,0.023755,0,0,16201548,00000000,00000000
402.8922,-119.1549,-162.7273,55.7729,-166.6299,89.9984,-0.0027494,-597.0342,-733.6547,684.4785,43.8172,173.0607,5.1525,1.3779,6.3309,0.95725,0.39029,-0.0067291,0.020187,2.2194,11.3528,-0.28775,-1.0961,-0.16188,0.46118,0,0,0,0,0,0,1.0803,1.3537,4,0.024174,0,0,16201548,00000000,00000000
412.9152,-119.1254,-162.7287,55.7743,-166.6299,89.9991,-0.002039,-596.6577,-733.9663,684.4643,43.7738,173.0719,5.1529,1.3916,6.34,0.94829,0.36113,-0.011215,0.024673,1.6991,11.2116,-0.61539,-1.4817,-0.094953,0.53576,0,0,0,0,0,0,1.0897,1.3668,4,0.024775,0,0,16201548,00000000,00000000
423.9365,-119.0616,-162.7287,55.775,-166.6299,89.997,-0.000673,-595.8438,-734.6233,684.4684,43.6803,173.0997,5.154,0.97046,6.308,0.93708,0.36562,-0.0044861,0.024673,8.5643,7.6652,-0.115,-0.74283,1.0329,0.056761,0,0,0,0,0,0,1.0897,0.94502,4,0.025436,0,0,16201548,00000000,00000000
436.9852,-119.0272,-162.7287,55.7736,-166.6299,89.9963,-0.000673,-595.4094,-734.9874,684.46,43.6287,173.114,5.157,0.99792,6.3492,0.95501,0.35664,-0.0044861,0.02916,7.761,7.5814,-0.6805,-0.91831,0.9998,0.15466,0,0,0,0,0,0,1.0897,0.97171,4,0.026219,0,0,16201548,00000000,00000000
444.9222,-118.9936,-162.728,55.7743,-166.6306,89.9984,-0.0027494,-594.9641,-735.329,684.4732,43.5746,173.1267,5.1558,1.0071,6.3309,0.94829,0.39702,-0.0067291,0.020187,8.4496,8.4763,-0.68041,-0.62203,0.8498,0.029369,0,0,0,0,0,0,1.0897,0.98038,4,0.026695,0,0,16201548,00000000,00000000
453.9255,-118.962,-162.7287,55.7729,-166.6313,89.997,-0.002039,-594.5694,-735.6667,684.4515,43.5282,173.1398,5.1611,0.99792,6.3309,0.92811,0.33421,-0.0044861,0.017944,8.0019,7.6312,-0.83113,-1.2004,1.1966,-0.0045686,0,0,0,0,0,0,1.0897,0.97069,4,0.027236,0,0,16201548,00000000,00000000
460.9188,-118.929,-162.7301,55.7757,-166.6299,89.9991,-0.0027494,-594.1402,-736.0109,684.4504,43.4774,173.1523,5.1567,0.97961,6.3263,0.95053,0.35216,-0.0067291,0.02243,8.0165,7.2484,-0.11081,-0.83451,1.0003,0.041945,0,0,0,0,0,0,1.0897,0.95196,4,0.027655,0,0,16201548,00000000,00000000
