Time [sec], q1 (deg), q2 (deg), q3 (deg), q4 (deg), q5 (deg), q6 (deg), Px (mm), Py (mm), Pz (mm), Rx (deg), Ry (deg), Rz (deg), c1 (A), c2 (A), c3 (A), c4 (A), c5 (A), c6 (A), Fx R (N), Fy R (N), Fz R (N), Tx R (Nm), Ty R (Nm), Tz R (Nm), Fx A (N), Fy A (N), Fz A (N), Tx A (Nm), Ty A (Nm), Tz A (Nm), Din, Dout
1648487053128.109, -120.09905838511342, -162.93202161372048, 55.39947311267666, -166.4486674513066, 89.96609744543822, -0.027447342550782197, -611.562597840466, -727.9884911847822, 679.4299955596687, 45.17325673605311, 172.58560359665802, 5.738639109715098, 0.2243042290210724, 6.953430652618408, 1.27783203125, 0.2489776909351349, -0.0829925611615181, -0.02018737979233265, -1.1187497250698555, 4.2250421533731615, -7.3312750136836256, -3.0237138755900554, -0.07858926596433907, -0.16360685398655966, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487054128.8208, -120.10042442294743, -162.93202161372048, 55.40220518834467, -166.4486674513066, 89.96884318148457, -0.02813036146778347, -611.563792127792, -727.9626087476805, 679.4467822363192, 45.17397688670243, 172.58352457511543, 5.733347713392734, 0.2609253227710724, 6.980896472930908, 1.2621393203735352, 0.2646789848804474, -0.0829925611615181, -0.011215210892260075, -1.0033192773376698, 5.553863087307181, -8.783909076002143, -3.301820869347725, -0.03604910567779508, -0.016539176796248445, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487055129.8313, -120.09837536619642, -162.9306282551298, 55.40288820726167, -166.4479844323896, 89.96884318148457, -0.026764323633780923, -611.5313552162347, -727.9699411194849, 679.475830964502, 45.17319087538141, 172.58472674020078, 5.729298778420476, 0.2380371391773224, 6.962585926055908, 1.2935247421264648, 0.2758941948413849, -0.0829925611615181, -0.01345825381577015, -1.253496044725365, 4.597060406166416, -7.307428688828498, -2.78360654940875, -0.2767865104687235, -0.05624431120611678, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487056130.39, -120.09424993193774, -162.92994523621277, 55.40015613159366, -166.4493504702236, 89.96884318148457, -0.024032247965775824, -611.4854141388546, -728.0184954190544, 679.4660174069639, 45.17085499254187, 172.58447537890584, 5.734553085729076, 0.2517700493335724, 6.916809558868408, 1.2867993116378784, 0.2400055229663849, -0.0717773512005806, -0.02018737979233265, -2.1591964679063276, 3.789060750763814, -5.870945768822106, -2.749989350013359, -0.1954000655582277, -0.10918478663106437, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487057130.3909, -120.09769234727942, -162.92994523621277, 55.39947311267666, -166.4479844323896, 89.96816016256757, -0.02881338038478475, -611.5297508702718, -727.9912046348297, 679.4660961568586, 45.16896063396353, 172.58558146764614, 5.733639611421487, 0.2517700493335724, 6.939697742462158, 1.2845574617385864, 0.2265472710132599, -0.0785064771771431, -0.02243042178452015, -2.159937190158966, 3.7247629899421044, -6.518493717136453, -3.0315502043764715, -0.12869309806942456, -0.1478564725989459, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487058130.4158, -120.09769234727942, -162.93131127404678, 55.40083915051066, -166.4466183945556, 89.96747031346139, -0.02813036146778347, -611.5364074799459, -727.9970326678083, 679.4563295638725, 45.170254136250364, 172.58636788993147, 5.731900034892849, 0.2334595024585724, 6.935120105743408, 1.27783203125, 0.2534637749195099, -0.0919647291302681, -0.01570129580795765, -1.3495814410587028, 4.294611128753579, -6.821068604477212, -2.9640105290944, -0.2924810475977744, -0.09850372109779566, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487059131.4165, -120.09974140403042, -162.93131127404678, 55.401522169427665, -166.4466183945556, 89.96747031346139, -0.02539828579977837, -611.5632627255327, -727.9696016612476, 679.4604798137404, 45.17751709892035, 172.584709632497, 5.730894927620993, 0.2563476860523224, 6.953430652618408, 1.2823156118392944, 0.2444916069507599, -0.0785064771771431, -0.01570129580795765, -1.8666125287573994, 4.33873705312252, -7.1449465728332004, -3.035480828555321, -0.14249065721118176, -0.05851803209602141, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487060131.4214, -120.09769234727942, -162.93407067047147, 55.39947311267666, -166.4479844323896, 89.96747031346139, -0.02881338038478475, -611.55134358213, -728.0246066644294, 679.3986526782129, 45.16879091236281, 172.5849664089551, 5.740089498747692, 0.2151489406824112, 6.935120105743408, 1.2688647508621216, 0.2489776909351349, -0.0807495191693306, -0.01345825381577015, -0.9739934969864913, 4.294220034071988, -7.079080904257775, -2.986608308194563, -0.05580507218799873, -0.08130949993861461, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487061133.4204, -120.10042442294743, -162.93202161372048, 55.401522169427665, -166.4466183945556, 89.96678729454439, -0.026081304716779646, -611.5762630597151, -727.967722339668, 679.4488648776776, 45.17758369949641, 172.58509047769434, 5.732216161933996, 0.2563476860523224, 6.939697742462158, 1.275590181350708, 0.2758941948413849, -0.0785064771771431, -0.01794433780014515, -1.2257500323907653, 5.036362872410176, -7.207202239416829, -2.811733136243751, -0.22579811107951633, -0.09834095526861156, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487062133.4219, -120.09424993193774, -162.92994523621277, 55.40015613159366, -166.4486674513066, 89.96884318148457, -0.026764323633780923, -611.4834134964697, -728.021964166616, 679.468158062165, 45.166775941731395, 172.58566659679607, 5.7334708788379105, 0.2517700493335724, 6.944275379180908, 1.2666230201721191, 0.2579498589038849, -0.0807495191693306, -0.011215210892260075, -1.3150950092934517, 4.948886110733625, -7.493079369939203, -3.060144977011191, -0.13300720813478256, -0.014495309160249742, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487063135.4204, -120.10042442294743, -162.9306282551298, 55.39947311267666, -166.4459080548819, 89.96609744543822, -0.02539828579977837, -611.5796027662203, -727.9681929076125, 679.4612653991154, 45.178739317104295, 172.5855016488003, 5.732440066843904, 0.2563476860523224, 6.948853015899658, 1.2643811702728271, 0.2669220268726349, -0.0897216871380806, -0.01570129580795765, -1.0834735408438654, 5.230186021407342, -7.774521803434986, -3.1053172646280043, -0.22333530440009214, -0.08335803447014042, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487064136.4216, -120.09700932836242, -162.9306282551298, 55.40015613159366, -166.4473014134726, 89.9709058986139, -0.026764323633780923, -611.5188450065347, -728.0045364942015, 679.4612496306263, 45.170585156915756, 172.58274993564524, 5.731506604327734, 0.2471924126148224, 6.953430652618408, 1.280073881149292, 0.2377624809741974, -0.0852356031537056, -0.011215210892260075, -1.8377340812655723, 4.2093325049115595, -7.165801084823915, -3.137333968027589, -0.1725302776861236, -0.013417966666376874, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487065138.4197, -120.09629898868874, -162.93338765155448, 55.40220518834467, -166.4479844323896, 89.96816016256757, -0.026764323633780923, -611.5221484427256, -728.0180071182227, 679.426534656771, 45.1699519680431, 172.58519885150568, 5.734771730173517, 0.2197265923023224, 6.921387195587158, 1.27783203125, 0.2534637749195099, -0.0785064771771431, -0.01570129580795765, -1.2352246039442427, 4.073630810311304, -6.412411111942814, -2.779412106905546, -0.15868588354876725, -0.09884804752623229, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487066138.6313, -120.09769234727942, -162.93270463263747, 55.39876277300298, -166.4466183945556, 89.96678729454439, -0.02813036146778347, -611.5514680394991, -728.0194450342138, 679.4208282461673, 45.17010951307064, 172.5859559102711, 5.737370113661404, 0.2288818657398224, 6.889343738555908, 1.275590181350708, 0.2377624809741974, -0.0807495191693306, -0.01794433780014515, -1.774575848279834, 3.6454734972847196, -5.40305906784438, -2.7378580186277066, -0.26016778656593165, -0.11329340699531734, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487067140.6323, -120.10042442294743, -162.93202161372048, 55.39876277300298, -166.4473014134726, 89.96678729454439, -0.026764323633780923, -611.5833725398021, -727.9819786219126, 679.4298678630281, 45.176262962962674, 172.5843100841272, 5.7373447935981545, 0.2655029594898224, 6.953430652618408, 1.2576557397842407, 0.2265472710132599, -0.0762634351849556, -0.011215210892260075, -1.8182828193934484, 4.7407601922803195, -7.8039632682113895, -3.3953813969664552, 0.058876217225634866, 0.006895298848795167, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487068140.6519, -120.09769234727942, -162.93202161372048, 55.401522169427665, -166.4500334891406, 89.96747031346139, -0.029496399301786023, -611.5310367804756, -727.9910783267555, 679.4383736336536, 45.16790351576051, 172.5858661342712, 5.737027678669706, 0.2380371391773224, 6.925964832305908, 1.2711066007614136, 0.2579498589038849, -0.0829925611615181, -0.011215210892260075, -1.3150717030209549, 4.572130760968553, -6.802613782763471, -2.903806051582009, -0.21852512739140717, -0.0266380015619527, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487069141.889, -120.09905838511342, -162.93270463263747, 55.40220518834467, -166.4473014134726, 89.96816016256757, -0.026764323633780923, -611.5549283394807, -727.9846408573841, 679.4398073422535, 45.17419303328279, 172.58443333327247, 5.732669682012391, 0.2471924126148224, 6.935120105743408, 1.2733484506607056, 0.2534637749195099, -0.0852356031537056, -0.01570129580795765, -1.470789108135841, 4.538549957338895, -6.965064648566234, -2.984640603177461, -0.22394460192074844, -0.07909839176092309, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487070143.1733, -120.09700932836242, -162.93338765155448, 55.401522169427665, -166.4486674513066, 89.96747031346139, -0.02539828579977837, -611.5355248717643, -728.010732828227, 679.4202152775042, 45.17310063029175, 172.58464293433218, 5.737122451368189, 0.2517700493335724, 6.953430652618408, 1.2867993116378784, 0.2601929008960724, -0.0762634351849556, -0.008972168900072575, -1.7115689822213787, 4.547341741848721, -7.125647884855313, -2.8815469785538084, -0.19690506531896818, 0.02882647501734263, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487071144.95, -120.09837536619642, -162.93270463263747, 55.40220518834467, -166.4486674513066, 89.96953303059074, -0.027447342550782197, -611.5401513626766, -727.9906750447266, 679.4356230589005, 45.17176119986696, 172.58329158640873, 5.734132365702651, 0.2471924126148224, 6.939697742462158, 1.2666230201721191, 0.2758941948413849, -0.0874786451458931, -0.01570129580795765, -0.8953570647200444, 5.203798902511058, -7.501322956085733, -2.944571927021784, -0.24753845334966518, -0.09123930389553955, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487072145.2295, -120.10042442294743, -162.93407067047147, 55.40428156585235, -166.4466183945556, 89.96884318148457, -0.027447342550782197, -611.5708197696764, -727.97280996116, 679.4323223161234, 45.1752067092919, 172.5838678595041, 5.730250045348875, 0.2243042290210724, 6.916809558868408, 1.2823156118392944, 0.2489776909351349, -0.0852356031537056, -0.011215210892260075, -1.5666874018520525, 3.9030066865774953, -6.093612817948273, -2.794978785640755, -0.2915049299510409, -0.03445070452220794, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487073145.2305, -120.09905838511342, -162.93270463263747, 55.39947311267666, -166.4479844323896, 89.96816016256757, -0.02881338038478475, -611.5604397977164, -727.9995917429682, 679.4209937266547, 45.17080640480866, 172.58415803903222, 5.737728048252893, 0.2517700493335724, 6.948853015899658, 1.2711066007614136, 0.2646789848804474, -0.0964508131146431, -0.006729126907885075, -1.3103671322071553, 5.029516097669884, -7.53844202729358, -3.106277293742646, -0.3495186238726573, 0.031724681052453046, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487074145.5325, -120.09837536619642, -162.93202161372048, 55.40288820726167, -166.4466183945556, 89.96953303059074, -0.02539828579977837, -611.5399736240097, -727.9851662805378, 679.4572712513243, 45.17514225336604, 172.5835529789713, 5.7290673705725546, 0.2288818657398224, 6.935120105743408, 1.275590181350708, 0.2579498589038849, -0.0852356031537056, -0.01345825381577015, -1.1840203572023185, 4.421345590591756, -6.930408453917836, -2.9116122892582066, -0.20985101567660458, -0.06883497772409088, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487075145.647, -120.09974140403042, -162.9306282551298, 55.39947311267666, -166.4486674513066, 89.97021604950774, -0.027447342550782197, -611.5546256337907, -727.9751862657577, 679.4528454024825, 45.17360282367544, 172.58188346021686, 5.7347928975219125, 0.2471924126148224, 6.971741199493408, 1.2576557397842407, 0.2624359428882599, -0.0762634351849556, -0.01794433780014515, -0.7033761560073462, 5.388587009336414, -8.640370919104967, -3.232289913721456, 0.09500486046856321, -0.11792716697552114, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487076145.7317, -120.09493295085474, -162.93131127404678, 55.40288820726167, -166.4459080548819, 89.96953303059074, -0.02881338038478475, -611.4900874525855, -728.0199582110038, 679.4711147965969, 45.164925832290656, 172.58667929175078, 5.726943597248711, 0.2700805962085724, 6.930542469024658, 1.2823156118392944, 0.2422485649585724, -0.0852356031537056, -0.02018737979233265, -2.204461487235078, 4.214902856708686, -6.44297099391981, -2.9696010941286066, -0.3173066328288627, -0.10658092277587822, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487077147.7334, -120.09905838511342, -162.93131127404678, 55.40015613159366, -166.4452250359649, 89.96884318148457, -0.026764323633780923, -611.5562449892707, -727.9909383857092, 679.45645845561, 45.17416986807367, 172.5842025891223, 5.730248165008162, 0.2426147758960724, 6.958008289337158, 1.2666230201721191, 0.2332763969898224, -0.0785064771771431, -0.01345825381577015, -1.4856239389822183, 4.450685351371987, -7.704893419042839, -3.2699119824669993, 0.03829294885525105, -0.04932541326919912, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487078149.7324, -120.10110744186443, -162.93202161372048, 55.39947311267666, -166.4479844323896, 89.96747031346139, -0.026081304716779646, -611.5878549738325, -727.969402155046, 679.4321133003101, 45.178192691348926, 172.58314862939113, 5.737016982448746, 0.2471924126148224, 6.944275379180908, 1.2576557397842407, 0.2669220268726349, -0.0829925611615181, -0.01345825381577015, -0.8500554514541789, 5.309431383338225, -7.858145780502276, -3.0915810069282523, -0.10350632753125716, -0.05938475668938949, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487079150.3928, -120.09905838511342, -162.93338765155448, 55.40357122617867, -166.4452250359649, 89.96609744543822, -0.026081304716779646, -611.5626503226176, -727.9847637335592, 679.443372807087, 45.175855641527086, 172.58691906802142, 5.729430476980822, 0.2105713039636612, 6.939697742462158, 1.2733484506607056, 0.2310333549976349, -0.0807495191693306, -0.008972168900072575, -1.344819852910681, 3.836389536674511, -6.9257129814895535, -3.08802287091162, -0.021404058969275788, -0.018643581807178206, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487080151.393, -120.09769234727942, -162.93131127404678, 55.401522169427665, -166.4486674513066, 89.96816016256757, -0.027447342550782197, -611.5302458119966, -727.9883689091951, 679.454190060945, 45.17104213136116, 172.58508698265962, 5.733671561519653, 0.2288818657398224, 6.944275379180908, 1.275590181350708, 0.2758941948413849, -0.0852356031537056, -0.01345825381577015, -0.8134664584617952, 4.852558099558319, -7.347730500480886, -2.8489929939650884, -0.22480991001844053, -0.07493363249684837, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487081152.393, -120.09561596977174, -162.92994523621277, 55.39876277300298, -166.4459080548819, 89.96609744543822, -0.027447342550782197, -611.5152291346042, -728.0191209568832, 679.4681036752161, 45.16842387838144, 172.588283628162, 5.732540687686433, 0.2197265923023224, 6.948853015899658, 1.2733484506607056, 0.2512207329273224, -0.0829925611615181, -0.01345825381577015, -1.020252218677968, 4.3626638226714, -7.3601327176467635, -3.030369662072141, -0.07844520151164788, -0.07863077656277681, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487082153.3926, -120.09974140403042, -162.93338765155448, 55.401522169427665, -166.4459080548819, 89.96678729454439, -0.027447342550782197, -611.5737352808579, -727.9890731919736, 679.4287458401575, 45.174452586642616, 172.5856653948665, 5.733175746626267, 0.2792358696460724, 6.921387195587158, 1.2666230201721191, 0.2534637749195099, -0.0807495191693306, -0.011215210892260075, -1.9715321076625096, 4.938494641624684, -6.77100747530658, -2.9941757745954884, -0.27503935268924057, 0.021278714347374994, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487083154.3643, -120.09837536619642, -162.93338765155448, 55.401522169427665, -166.4466183945556, 89.96678729454439, -0.026764323633780923, -611.5560736974904, -728.0013879913125, 679.4265448008202, 45.17338042739929, 172.58579163299945, 5.7342841196916865, 0.2380371391773224, 6.935120105743408, 1.27783203125, 0.2512207329273224, -0.0852356031537056, -0.01570129580795765, -1.467819262252772, 4.2923214162720615, -6.801940685668875, -2.943030130479331, -0.22409655041112875, -0.08642864064878947, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487084156.1562, -120.09561596977174, -162.93131127404678, 55.39947311267666, -166.4473014134726, 89.96953303059074, -0.027447342550782197, -611.5091903712811, -728.0275188993536, 679.4458862836658, 45.16761682875279, 172.58446083760563, 5.7341449501636825, 0.2243042290210724, 6.962585926055908, 1.2688647508621216, 0.2444916069507599, -0.0740203931927681, -0.01345825381577015, -1.0288579337921173, 4.488562985632729, -7.860465301883933, -3.1482081363294894, 0.1064876640425958, -0.06808712754256406, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487085157.0598, -120.09769234727942, -162.93202161372048, 55.40015613159366, -166.4486674513066, 89.96678729454439, -0.02539828579977837, -611.5436456920213, -727.9988712259898, 679.4341664684063, 45.174238959647504, 172.5849982588026, 5.737399320852899, 0.2517700493335724, 6.935120105743408, 1.2666230201721191, 0.2557068169116974, -0.0852356031537056, -0.02243042178452015, -1.264716372518309, 4.753877600582356, -7.201645464615868, -3.0295967890488633, -0.17825192199443213, -0.17015940224031711, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487086158.0593, -120.09905838511342, -162.93131127404678, 55.40357122617867, -166.4486674513066, 89.96747031346139, -0.026081304716779646, -611.5441766974839, -727.96041801746, 679.4667073328957, 45.17545738916277, 172.58527316006715, 5.730905622474871, 0.2471924126148224, 6.948853015899658, 1.2957664728164673, 0.2400055229663849, -0.0852356031537056, -0.01345825381577015, -2.158403549965643, 3.7913228003007924, -6.535293677363943, -2.941373679672872, -0.29355808866454264, -0.03558913536198938, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487087159.0627, -120.09837536619642, -162.93202161372048, 55.40288820726167, -166.4473014134726, 89.96678729454439, -0.026764323633780923, -611.5440573132321, -727.9805230277694, 679.4551282219255, 45.17353573510939, 172.58642319372123, 5.731229299445456, 0.2014160305261612, 6.948853015899658, 1.2957664728164673, 0.2489776909351349, -0.0852356031537056, -0.01345825381577015, -1.2805180832331877, 3.56016916901438, -6.6130781315176, -2.817472058235625, -0.19914659072118177, -0.0890674420145327, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487088159.0808, -120.09974140403042, -162.93338765155448, 55.40220518834467, -166.4452250359649, 89.96678729454439, -0.026081304716779646, -611.5740650056468, -727.986132677984, 679.435020960076, 45.176635035545424, 172.5855716425693, 5.731161959262606, 0.2609253227710724, 6.893921375274658, 1.3024919033050537, 0.2579498589038849, -0.0807495191693306, -0.01794433780014515, -2.514473507664575, 3.6687925995708035, -4.8204290827917395, -2.4216449733989593, -0.5601591124105099, -0.06921941761783135, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487089159.7805, -120.09629898868874, -162.93131127404678, 55.39876277300298, -166.4459080548819, 89.96609744543822, -0.02813036146778347, -611.5297527307159, -728.0236261111348, 679.4457835871522, 45.16831362011813, 172.58782461903817, 5.734549914220644, 0.2380371391773224, 6.944275379180908, 1.2733484506607056, 0.2332763969898224, -0.0762634351849556, -0.01570129580795765, -1.6287911650853037, 4.11593030465546, -7.07653138588873, -3.100223284524853, -0.013834857570142828, -0.07718604162619472, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487090160.7815, -120.09700932836242, -162.93131127404678, 55.40220518834467, -166.4466183945556, 89.96884318148457, -0.027447342550782197, -611.5207804004785, -727.9980344540121, 679.4647109126848, 45.1701188163464, 172.58553563008152, 5.729305839451289, 0.2197265923023224, 6.916809558868408, 1.2711066007614136, 0.2444916069507599, -0.0785064771771431, -0.011215210892260075, -1.3239747168425806, 4.067807917021911, -6.423474802978691, -2.8830223211261035, -0.11885097325167639, -0.03782920365248357, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487091161.8892, -120.09905838511342, -162.93407067047147, 55.40220518834467, -166.4479844323896, 89.96747031346139, -0.02813036146778347, -611.5606610533138, -727.9941537535167, 679.4153739546294, 45.172098345402986, 172.58496117367176, 5.7359956615704, 0.2151489406824112, 6.948853015899658, 1.2666230201721191, 0.2422485649585724, -0.0807495191693306, -0.011215210892260075, -0.9809503117404148, 4.33339601936802, -7.507473519553015, -3.1362878270377257, 0.02099252660528234, -0.052276137669725095, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487092162.6863, -120.09700932836242, -162.93270463263747, 55.39876277300298, -166.4459080548819, 89.96953303059074, -0.02539828579977837, -611.5402560502777, -728.0306003717674, 679.4230395636007, 45.172763543354655, 172.5828868225853, 5.735211344744, 0.2380371391773224, 6.948853015899658, 1.2621393203735352, 0.2467346489429474, -0.0852356031537056, -0.01570129580795765, -1.0992867575165925, 4.715639010517424, -7.68721667607963, -3.203466501477308, -0.05742315707332199, -0.09588084728414495, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487093163.5645, -120.09974140403042, -162.93270463263747, 55.39807975408598, -166.4493504702236, 89.96953303059074, -0.024032247965775824, -611.5735431526383, -727.9955269022346, 679.4082138332975, 45.17857833194479, 172.5800285551781, 5.741359337807827, 0.2838135063648224, 6.948853015899658, 1.2711066007614136, 0.2669220268726349, -0.0785064771771431, -0.01345825381577015, -1.7101658509935802, 5.320395713218153, -7.551199952828496, -3.013932081347628, -0.22200814782636402, -0.008114651568523729, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487094163.615, -120.09837536619642, -162.93131127404678, 55.401522169427665, -166.4466183945556, 89.96678729454439, -0.029496399301786023, -611.5430222102368, -727.9858035495095, 679.4605151228335, 45.169394952394, 172.58742005550343, 5.731126726245128, 0.2517700493335724, 6.939697742462158, 1.2509303092956543, 0.2377624809741974, -0.0785064771771431, -0.01570129580795765, -1.2820096448321585, 4.887448851626117, -7.705549437294888, -3.293039253039389, 0.04669695209720524, -0.07590506981570191, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487095164.6748, -120.10042442294743, -162.93270463263747, 55.40083915051066, -166.4493504702236, 89.96678729454439, -0.026081304716779646, -611.5776862670973, -727.9701863720776, 679.4250839883877, 45.17724731264298, 172.58388605364163, 5.738348672985047, 0.2838135063648224, 6.939697742462158, 1.2598974704742432, 0.2646789848804474, -0.0874786451458931, -0.01345825381577015, -1.5421953184054362, 5.500632927850185, -7.626157899305351, -3.1382936682137177, -0.2734060408906922, -0.02018442627875927, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487096164.679, -120.09905838511342, -162.93131127404678, 55.40220518834467, -166.44454201704792, 89.96816016256757, -0.027447342550782197, -611.5515573113992, -727.9806210513856, 679.4711093173703, 45.17349241935163, 172.58590527207923, 5.726441248424079, 0.3250122368335724, 6.948853015899658, 1.2711066007614136, 0.2512207329273224, -0.0874786451458931, -0.008972168900072575, -2.6811533076185396, 5.4035209272158, -7.420509505827185, -3.238760389829214, -0.39796352798113205, 0.09520789050915356, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487097165.1262, -120.09700932836242, -162.93407067047147, 55.40083915051066, -166.4459080548819, 89.96816016256757, -0.026764323633780923, -611.5419684302071, -728.0292177064398, 679.4134164308174, 45.171027793678185, 172.58487719544968, 5.7347042950474725, 0.2746582329273224, 6.921387195587158, 1.2621393203735352, 0.2512207329273224, -0.0852356031537056, -0.011215210892260075, -1.8310457158661093, 4.968603648597564, -6.900009692326831, -3.073222842922615, -0.2768026061926381, 0.01002797013736903, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487098166.7876, -120.09905838511342, -162.93270463263747, 55.40015613159366, -166.4473014134726, 89.96747031346139, -0.027447342550782197, -611.5624309829312, -727.9957164603051, 679.4272560925879, 45.17311922944252, 172.58471028727416, 5.736007822788398, 0.2334595024585724, 6.948853015899658, 1.2643811702728271, 0.2534637749195099, -0.0829925611615181, -0.006729126907885075, -1.0777568199821776, 4.81747226388852, -7.669043341338262, -3.1331259639245235, -0.07879953031379566, 0.023481330495980543, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487099166.8477, -120.09769234727942, -162.93131127404678, 55.40220518834467, -166.4466183945556, 89.96678729454439, -0.026081304716779646, -611.5359193828484, -727.9871089067678, 679.4646573990166, 45.173599062026284, 172.5866734662953, 5.730195036161682, 0.2975464165210724, 6.944275379180908, 1.2621393203735352, 0.2287903130054474, -0.0785064771771431, -0.01345825381577015, -2.4153736557668886, 4.872994797307748, -7.398763863741158, -3.3401337972125456, -0.11208352352360107, 0.013374439834741209, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487100166.851, -120.09700932836242, -162.9306282551298, 55.40015613159366, -166.4493504702236, 89.96953303059074, -0.029496399301786023, -611.5160752035114, -727.9990614322423, 679.4549302591416, 45.16653585682754, 172.58443668044802, 5.735101757162646, 0.2471924126148224, 6.935120105743408, 1.2957664728164673, 0.2601929008960724, -0.0897216871380806, -0.02018737979233265, -1.8043098807035667, 4.050402547165359, -6.28828496980237, -2.7462141740213846, -0.4286094971586526, -0.1349606980277117, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487101168.0852, -120.09905838511342, -162.93270463263747, 55.39947311267666, -166.4479844323896, 89.96747031346139, -0.026764323633780923, -611.5643655522176, -727.9973831169017, 679.4209571802672, 45.17403916488345, 172.58405853591543, 5.738065666112606, 0.2471924126148224, 6.953430652618408, 1.2823156118392944, 0.2624359428882599, -0.0852356031537056, -0.011215210892260075, -1.459357136338791, 4.651203109296582, -7.2910054652817955, -2.955733034747051, -0.25365142778089955, -0.018464611470612263, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487102169.0867, -120.09974140403042, -162.9306282551298, 55.39947311267666, -166.4466183945556, 89.96953303059074, -0.02881338038478475, -611.5578175575047, -727.9804215805207, 679.4591749679738, 45.17183609985926, 172.58361229281996, 5.731984005755354, 0.2380371391773224, 6.944275379180908, 1.2688647508621216, 0.2646789848804474, -0.0807495191693306, -0.011215210892260075, -1.032106889609029, 4.902601939505054, -7.475764134273678, -2.975323915277612, -0.13019381545000658, -0.030420182181546268, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487103170.085, -120.09769234727942, -162.92994523621277, 55.40220518834467, -166.4466183945556, 89.96953303059074, -0.027447342550782197, -611.5211971599737, -727.9803087535084, 679.4870510235739, 45.171110950615436, 172.58501718077457, 5.726959122536714, 0.2655029594898224, 6.944275379180908, 1.275590181350708, 0.2355194389820099, -0.0740203931927681, -0.011215210892260075, -2.133944839818814, 4.38311403182064, -7.018080368552918, -3.097265822784408, -0.09377484417172495, 0.01768503087717524, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648487104170.0889, -120.09974140403042, -162.92994523621277, 55.40357122617867, -166.4466183945556, 89.97021604950774, -0.02539828579977837, -611.5434531058285, -727.9503661270826, 679.4954033195553, 45.17726719552567, 172.5831736472973, 5.724628996197985, 0.2883911430835724, 6.939697742462158, 1.2823156118392944, 0.2332763969898224, -0.0852356031537056, -0.01570129580795765, -2.6476690036272905, 4.297858142993477, -6.641770385675514, -3.115625604058585, -0.31952349535326086, -0.023914634899435322, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
