3.6751,-119.9356,-162.737,55.7695,-166.6313,89.9977,0.0020599,-607.038,-725.5444,684.2971,44.996,172.7315,5.1588,-1.0483,6.8665,1.4191,0.28038,0,0.020187,4.4356,-5.8848,-0.47908,0.52709,0.89208,-0.15582,0,0,0,0,0,0,0,00000000,00000000
9.3093,-119.9473,-162.7342,55.7695,-166.6299,89.997,0.0054932,-607.1803,-725.3981,684.3458,45.0192,172.7272,5.1528,-1.1398,6.8573,1.4191,0.28487,0.0044861,0.024673,5.9796,-6.7301,-0.25445,0.77395,1.1441,-0.20455,0,0,0,0,0,0,0,00000000,00000000
15.1606,-119.9576,-162.7329,55.7702,-166.6299,89.997,0.0013733,-607.2973,-725.2761,684.3722,45.0285,172.725,5.1494,-0.95673,6.8573,1.3989,0.28487,0.002243,0.02916,3.5982,-4.5908,-0.89184,0.30891,0.7848,0.044932,0,0,0,0,0,0,0,00000000,00000000
24.1555,-119.9679,-162.7335,55.7681,-166.632,89.997,0.00068665,-607.4338,-725.1796,684.3421,45.0426,172.7195,5.1564,-1.1215,6.8802,1.4325,0.28711,-0.002243,0.017944,5.9161,-6.9108,-0.51518,0.7504,1.0704,-0.29775,0,0,0,0,0,0,0,00000000,00000000
31.0235,-119.9796,-162.737,55.7675,-166.6285,89.9949,0.0020599,-607.6118,-725.0937,684.2931,45.0625,172.7157,5.1581,-0.95673,6.8802,1.4168,0.28487,0.0044861,0.0044861,3.9069,-5.2271,-0.98905,0.42578,0.88324,-0.30469,0,0,0,0,0,0,0,00000000,00000000
39.0174,-119.981,-162.7356,55.7675,-166.6299,89.9963,0.0020599,-607.6172,-725.0661,684.3111,45.0643,172.7139,5.1575,-1.0483,6.8481,1.4392,0.28038,0.0044861,0.056076,4.0511,-6.6568,0.71779,0.85494,0.7512,0.30673,0,0,0,0,0,0,0,00000000,00000000
46.9998,-119.9899,-162.7342,55.7695,-166.6313,89.997,0,-607.7112,-724.9463,684.3416,45.0746,172.7109,5.1539,-0.92926,6.8665,1.4235,0.28711,0.002243,0.0089722,3.4781,-5.3239,-0.37797,0.54793,0.71758,-0.22727,0,0,0,0,0,0,0,00000000,00000000
56.4859,-119.9954,-162.737,55.7702,-166.6313,89.9977,0.0020599,-607.792,-724.9071,684.3013,45.0857,172.7065,5.1566,-0.88348,6.8802,1.4303,0.2916,0.0067291,0.026917,3.7587,-5.4683,-0.60848,0.60471,0.79387,-0.013611,0,0,0,0,0,0,0,00000000,00000000
63.2495,-119.9995,-162.7356,55.7681,-166.6292,89.9984,0.0027466,-607.8465,-724.8696,684.3174,45.0929,172.7043,5.1542,-0.86975,6.9077,1.4213,0.28487,0.0044861,0.013458,8.1111,-7.514,-1.6942,0.67812,1.6247,-0.49083,0,0,0,0,0,0,0,00000000,00000000
71.0365,-119.9967,-162.7356,55.7695,-166.6285,89.9977,0.0020599,-607.809,-724.8921,684.3279,45.088,172.707,5.1514,-0.6958,6.8985,1.4482,0.2916,-0.002243,0.026917,8.7488,-8.8168,-0.60979,1.0899,1.5061,-0.39558,0,0,0,0,0,0,0,00000000,00000000
