4.4434,-119.9404,-162.7356,55.7729,-166.6292,89.9984,-0.002039,-607.0781,-725.4713,684.3465,44.9974,172.7323,5.1481,-1.0071,7.4661,1.4123,0.27365,0.0044861,0.0089722,7.6829,-1.3357,-18.492,-3.1006,3.0891,-0.36353,0,0,0,0,0,0,0,00000000,00000000
7.1224,-119.9501,-162.7349,55.7702,-166.6285,89.9956,0,-607.2152,-725.3761,684.3431,45.0153,172.7297,5.1511,-0.99335,7.4753,1.4011,0.30281,0,0.026917,8.1787,-0.20916,-19.3656,-3.1365,3.0046,-0.12938,0,0,0,0,0,0,0,00000000,00000000
15.1787,-119.9631,-162.7349,55.7709,-166.6292,89.9963,-0.0034324,-607.3719,-725.235,684.3452,45.0296,172.7248,5.1505,-0.99792,7.4707,1.3832,0.27365,0.002243,0.02916,8.2197,-0.46327,-19.5801,-3.4423,3.2371,-0.11242,0,0,0,0,0,0,0,00000000,00000000
23.1723,-119.9707,-162.7356,55.7702,-166.6265,89.997,-0.002039,-607.4768,-725.1718,684.3384,45.043,172.7209,5.148,-1.0529,7.4982,1.3899,0.26244,0.002243,0.02243,9.1296,-1.2912,-20.0952,-3.5099,3.5044,-0.27515,0,0,0,0,0,0,0,00000000,00000000
31.0735,-119.9782,-162.7356,55.7709,-166.6278,89.9956,-0.002039,-607.5716,-725.0823,684.3383,45.0546,172.7188,5.1495,-1.0345,7.5302,1.3922,0.28038,0.0067291,0.017944,9.4747,-0.70092,-21.1196,-3.5376,3.5919,-0.32962,0,0,0,0,0,0,0,00000000,00000000
40.1045,-119.9837,-162.7342,55.7695,-166.6285,89.9956,-0.0027494,-607.6371,-725.0191,684.3501,45.0617,172.7165,5.1504,-0.91553,7.5531,1.4034,0.29608,0.0067291,0.024673,7.7836,0.5396,-21.5494,-3.6325,3.2509,-0.11195,0,0,0,0,0,0,0,00000000,00000000
47.0499,-119.9926,-162.737,55.7709,-166.6292,89.9977,-0.0027494,-607.753,-724.9405,684.3119,45.0745,172.7103,5.1524,-0.81024,7.5256,1.4079,0.28487,0.0044861,0.017944,5.8622,0.83291,-20.4821,-3.644,2.8933,-0.084932,0,0,0,0,0,0,0,00000000,00000000
55.2539,-119.9967,-162.7349,55.7702,-166.6306,89.9956,-0.000673,-607.8023,-724.8761,684.3367,45.0842,172.7097,5.1533,-0.76904,7.5668,1.3966,0.30057,0.011215,0.026917,7.9601,0.97652,-22.2131,-3.732,3.3599,-0.076739,0,0,0,0,0,0,0,00000000,00000000
64.0942,-119.9988,-162.7349,55.7716,-166.6292,89.9956,-0.001356,-607.8255,-724.8503,684.3493,45.0865,172.7099,5.1491,-0.65002,7.5623,1.4011,0.26917,0,0.026917,9.5455,-1.0921,-21.6942,-3.7339,3.6428,-0.23749,0,0,0,0,0,0,0,00000000,00000000
71.4805,-120.0036,-162.7335,55.7723,-166.6299,89.9977,-0.002039,-607.8704,-724.7856,684.3736,45.0923,172.7066,5.1461,-0.4303,7.576,1.4101,0.28711,0.0089722,0.053833,10.0039,-1.0233,-21.9614,-3.5443,3.7121,0.092337,0,0,0,0,0,0,0,00000000,00000000
79.1358,-119.9988,-162.7329,55.7688,-166.6285,89.9949,0,-607.8286,-724.8488,684.368,45.0887,172.71,5.1495,-0.21973,7.5943,1.3922,0.30505,0.0044861,0.024673,11.9488,-0.6977,-23.2422,-3.6183,3.999,-0.38159,0,0,0,0,0,0,0,00000000,00000000
87.0841,-119.9974,-162.7349,55.7702,-166.6278,89.9949,-0.000673,-607.8167,-724.875,684.3452,45.0856,172.7109,5.1494,0.28381,7.5989,1.4034,0.28711,0.0044861,0.026917,7.4152,0.96194,-22.8363,-4.0181,3.3332,-0.054638,0,0,0,0,0,0,0,00000000,00000000
96.1459,-119.9947,-162.7349,55.7709,-166.6278,89.997,-0.0027494,-607.7727,-724.9042,684.3494,45.078,172.711,5.1476,0.49438,7.6172,1.3989,0.2916,0.0044861,0.024673,8.4424,0.87916,-23.5693,-4.0712,3.5382,-0.14315,0,0,0,0,0,0,0,00000000,00000000
104.0202,-119.992,-162.7356,55.7729,-166.6265,89.9963,-0.001356,-607.74,-724.9289,684.3549,45.0764,172.7131,5.1438,0.64545,7.6401,1.3765,0.29832,0.0089722,0.013458,11.0244,0.72164,-25.0485,-4.1767,4.1057,-0.43168,0,0,0,0,0,0,0,00000000,00000000
111.1167,-119.9899,-162.7363,55.7702,-166.6265,89.9956,-0.002039,-607.7271,-724.9715,684.3273,45.0721,172.7138,5.1493,0.76904,7.6401,1.3989,0.27814,0.0067291,0.020187,10.9288,-0.69959,-24.1609,-4.0437,4.1069,-0.38505,0,0,0,0,0,0,0,00000000,00000000
119.008,-119.983,-162.7363,55.7716,-166.6306,89.9977,-0.0027494,-607.6237,-725.0293,684.3228,45.0601,172.7143,5.1527,0.79651,7.6355,1.3922,0.28262,0.011215,0.024673,10.764,-0.25807,-24.2777,-4.0593,4.1096,-0.30171,0,0,0,0,0,0,0,00000000,00000000
128.1342,-119.9796,-162.7342,55.7702,-166.6265,89.9949,-0.000673,-607.5896,-725.062,684.3606,45.059,172.7189,5.1467,0.75073,7.6675,1.4056,0.28487,0.015701,0.020187,11.6096,-0.85767,-24.8174,-3.9909,4.3328,-0.42022,0,0,0,0,0,0,0,00000000,00000000
135.0014,-119.97,-162.7342,55.7709,-166.6292,89.9956,-0.001356,-607.4593,-725.1544,684.3563,45.0432,172.722,5.1497,0.93842,7.6675,1.4011,0.29384,0.0044861,0.024673,8.9695,1.097,-25.0149,-4.3108,3.7343,-0.16732,0,0,0,0,0,0,0,00000000,00000000
144.1811,-119.9617,-162.7349,55.7675,-166.6292,89.9997,-0.000673,-607.3601,-725.2724,684.3244,45.0307,172.7202,5.1543,0.92468,7.5943,1.4011,0.28487,0.013458,0.033646,8.5923,0.26875,-22.7646,-3.8689,3.6267,-0.047549,0,0,0,0,0,0,0,00000000,00000000
152.0969,-119.9507,-162.7363,55.7688,-166.6299,89.9984,-0.002039,-607.2241,-725.3897,684.3083,45.0124,172.7264,5.1561,1.0025,7.5348,1.3742,0.30281,0.002243,0.015701,8.2795,1.4096,-22.0067,-3.8007,3.2853,-0.23232,0,0,0,0,0,0,0,00000000,00000000
159.1985,-119.9398,-162.7376,55.7688,-166.6313,89.9963,-0.0027494,-607.0938,-725.5117,684.2817,44.9951,172.7324,5.1613,0.97046,7.4982,1.3877,0.27365,0,0.015701,7.8922,-0.1527,-20.2463,-3.6047,3.2231,-0.25979,0,0,0,0,0,0,0,00000000,00000000
167.0773,-119.9254,-162.7349,55.7688,-166.6285,89.997,-0.0027494,-606.9006,-725.6493,684.3348,44.9737,172.7394,5.1531,1.0391,7.4524,1.3966,0.28038,0.0067291,0.031403,6.358,0.088853,-18.6383,-3.279,2.8551,0.041001,0,0,0,0,0,0,0,00000000,00000000
