6.4855,-119.9466,-162.7349,55.775,-166.6292,89.9984,-0.002039,-607.1462,-725.3883,684.3702,45.0069,172.7305,5.1438,-1.0071,7.6904,1.5379,0.28262,0.0044861,0.02243,6.284,-2.7853,-21.1458,-3.1711,3.0176,-0.15785,0,0,0,0,0,0,0,00000000,00000000
16.1719,-119.9569,-162.7335,55.775,-166.6313,89.9956,-0.0027494,-607.2728,-725.2591,684.3859,45.0217,172.7289,5.1458,-0.92011,7.6904,1.5558,0.27365,0.0067291,0.026917,4.4088,-2.6876,-20.4774,-3.1644,2.7309,0.008017,0,0,0,0,0,0,0,00000000,00000000
23.6869,-119.97,-162.7342,55.7764,-166.6306,89.997,-0.0034324,-607.4339,-725.1226,684.3852,45.0401,172.7227,5.1429,-0.94757,7.6813,1.585,0.2916,0.002243,0.02243,4.6299,-3.506,-19.4035,-2.6842,2.5127,-0.085858,0,0,0,0,0,0,0,00000000,00000000
31.6759,-119.9755,-162.7349,55.775,-166.632,89.997,-0.0027494,-607.5099,-725.074,684.3616,45.0491,172.7192,5.148,-0.90179,7.663,1.567,0.29832,0.0089722,0.02916,4.3445,-2.6399,-19.4937,-2.7277,2.5051,0.047517,0,0,0,0,0,0,0,00000000,00000000
39.8515,-119.9851,-162.7342,55.7736,-166.6292,89.9949,-0.002039,-607.6429,-724.9778,684.3728,45.0652,172.7174,5.1456,-0.92468,7.6309,1.5625,0.28935,0.015701,0.033646,4.5195,-3.1775,-18.6173,-2.5623,2.5868,0.084732,0,0,0,0,0,0,0,00000000,00000000
50.8998,-119.9906,-162.737,55.7736,-166.6285,89.9963,-0.000673,-607.7249,-724.9453,684.3305,45.0751,172.7126,5.148,-0.81482,7.5531,1.5782,0.28038,0.0044861,0.02243,2.0676,-3.4788,-15.7035,-2.2129,1.8689,0.061542,0,0,0,0,0,0,0,00000000,00000000
55.0121,-119.9947,-162.7342,55.7729,-166.6299,89.9977,-0.001356,-607.7596,-724.8815,684.3666,45.08,172.7101,5.1463,-0.80109,7.5623,1.567,0.28262,0.0044861,0.020187,2.5232,-3.1396,-16.3606,-2.3477,1.9891,0.016996,0,0,0,0,0,0,0,00000000,00000000
63.0031,-120.0009,-162.7349,55.7743,-166.6313,89.997,-0.000673,-607.8369,-724.8089,684.3595,45.0904,172.7077,5.1475,-0.74158,7.5623,1.5715,0.28487,0.0067291,0.013458,5.7481,-5.0885,-16.2567,-1.9747,2.5216,-0.30279,0,0,0,0,0,0,0,00000000,00000000
71.0156,-120.0022,-162.7349,55.7757,-166.6292,89.9963,-0.0027494,-607.8521,-724.7923,684.3743,45.0897,172.7095,5.1425,-0.59509,7.5531,1.5581,0.28935,0.0067291,0.015701,7.8393,-5.7211,-16.4733,-1.8617,2.8535,-0.40837,0,0,0,0,0,0,0,00000000,00000000
79.0211,-120.005,-162.7356,55.775,-166.6326,89.9949,-0.0027494,-607.8908,-724.7619,684.3483,45.0937,172.7083,5.1503,-0.032043,7.5439,1.5558,0.28038,0.0044861,0.020187,2.7735,-3.1091,-16.1642,-2.3481,2.0282,0.00404,0,0,0,0,0,0,0,00000000,00000000
