5.3606,-119.9315,-162.7356,55.7729,-166.6292,89.9949,-0.002039,-606.9736,-725.5611,684.3464,44.9847,172.7393,5.1497,-1.0391,7.1594,1.5715,0.30281,0.002243,0.035889,2.7636,-7.091,-4.4078,0.3823,0.82441,0.10289,0,0,0,0,0,0,0,00000000,00000000
11.0921,-119.9432,-162.7363,55.7709,-166.6292,89.9956,-0.002039,-607.1296,-725.4558,684.323,45.0019,172.7329,5.1533,-1.0345,7.1915,1.5446,0.28487,-0.0044861,0.040375,3.2594,-6.527,-6.0937,-0.22345,1.0874,0.13981,0,0,0,0,0,0,0,00000000,00000000
17.5326,-119.9562,-162.737,55.7668,-166.6278,89.9984,-0.002039,-607.3066,-725.3542,684.2912,45.0206,172.7238,5.157,-1.0162,7.2006,1.576,0.28935,0.0067291,0.013458,2.8537,-7.2914,-5.3754,0.15278,1.0715,-0.19402,0,0,0,0,0,0,0,00000000,00000000
24.6626,-119.9624,-162.7356,55.7688,-166.6313,89.997,-0.002039,-607.3701,-725.2546,684.3151,45.0302,172.7226,5.1575,-0.95215,7.2098,1.5491,0.29384,-0.002243,0.015701,2.6824,-5.9143,-6.556,-0.26848,1.0187,-0.12354,0,0,0,0,0,0,0,00000000,00000000
33.9563,-119.9734,-162.7363,55.7702,-166.6292,89.9943,-0.001356,-607.5183,-725.1372,684.3188,45.0484,172.7211,5.1543,-1.0529,7.2052,1.5468,0.28262,-0.002243,0.013458,4.2663,-7.1172,-6.4155,-0.17611,1.3366,-0.27656,0,0,0,0,0,0,0,00000000,00000000
43.9861,-119.9789,-162.7376,55.7681,-166.6278,89.9949,0.0013733,-607.6046,-725.105,684.2882,45.0605,172.7165,5.157,-0.97046,7.2098,1.5513,0.27589,0.0067291,0.020187,2.7991,-6.6134,-6.342,-0.26596,1.2288,-0.08795,0,0,0,0,0,0,0,00000000,00000000
48.9938,-119.9885,-162.7335,55.7702,-166.632,89.9949,-0.000673,-607.6913,-724.9474,684.3546,45.072,172.7138,5.1538,-0.92926,7.2189,1.5513,0.28935,0,0.026917,2.4802,-5.9304,-6.7199,-0.33234,1.0464,0.031586,0,0,0,0,0,0,0,00000000,00000000
55.9882,-119.9947,-162.7356,55.7695,-166.6326,89.997,-0.002039,-607.7741,-724.9049,684.3151,45.0785,172.7088,5.1578,-0.85602,7.2464,1.5424,0.30281,0.002243,0.020187,2.1312,-4.6887,-7.9309,-0.55917,1.0415,0.0033196,0,0,0,0,0,0,0,00000000,00000000
64.9381,-119.9967,-162.7376,55.7709,-166.6313,89.9984,-0.000673,-607.8058,-724.8971,684.2943,45.0835,172.7063,5.1562,-0.78735,7.2464,1.5491,0.27589,-0.0044861,0.024673,2.8265,-6.1542,-7.5049,-0.59672,1.2065,-0.028979,0,0,0,0,0,0,0,00000000,00000000
71.8976,-119.9995,-162.7363,55.7695,-166.6292,89.9977,-0.001356,-607.8424,-724.869,684.3147,45.0869,172.7067,5.1533,-0.67749,7.2647,1.5401,0.28262,0.002243,0.015701,5.755,-7.0829,-8.4148,-0.4723,1.8038,-0.32814,0,0,0,0,0,0,0,00000000,00000000
80.9032,-119.9988,-162.737,55.7688,-166.6292,89.997,-0.0027494,-607.8395,-724.8859,684.2993,45.0838,172.7077,5.1557,-0.37994,7.2693,1.5738,0.28711,0.0067291,0.02243,4.3921,-7.4324,-7.4855,-0.18801,1.5157,-0.17149,0,0,0,0,0,0,0,00000000,00000000
87.8842,-119.9974,-162.7349,55.7709,-166.6306,89.9949,-0.001356,-607.8096,-724.8644,684.3408,45.0844,172.7105,5.1525,-0.17853,7.283,1.5513,0.2916,0.011215,0.017944,6.0084,-7.2038,-8.6684,-0.33661,1.9097,-0.30903,0,0,0,0,0,0,0,00000000,00000000
95.9576,-120.0002,-162.7349,55.7709,-166.6285,89.9977,-0.0034324,-607.8387,-724.8455,684.3473,45.085,172.7081,5.1482,0.21973,7.3013,1.5715,0.2916,0.0044861,0.02243,3.3007,-6.2486,-8.5378,-0.51001,1.3766,-0.078819,0,0,0,0,0,0,0,00000000,00000000
104.005,-119.9974,-162.7356,55.7675,-166.6313,89.9956,0.00068665,-607.8237,-724.8877,684.3067,45.087,172.7077,5.1595,0.41199,7.3105,1.5267,0.29608,0.0089722,0.024673,5.4138,-5.4775,-10.3177,-0.84776,1.901,-0.14241,0,0,0,0,0,0,0,00000000,00000000
